caller	site	target	edge_kind	confidence	evidence
8007b53c	8007b5cc	8007ae28	direct_ghidra	confirmed_static	calls.tsv
8007b53c	8007b620	8007c218	direct_ghidra	confirmed_static	calls.tsv
8007b53c	8007b62c	8007c460	direct_ghidra	confirmed_static	calls.tsv
8007b53c	8007b638	8007c46c	direct_ghidra	confirmed_static	calls.tsv
8007b53c	8007b644	8007c478	direct_ghidra	confirmed_static	calls.tsv
8007b53c	8007b650	8007c454	direct_ghidra	confirmed_static	calls.tsv
8007b53c	8007b658	8007e830	direct_ghidra	confirmed_static	calls.tsv
8007b53c	8007b660	8007e3d0	direct_ghidra	confirmed_static	calls.tsv
8007b680	8007b68c	8007d224	direct_ghidra	confirmed_static	calls.tsv
8007b680	8007b708	8007ae28	direct_ghidra	confirmed_static	calls.tsv
8007b680	8007b75c	8007e830	direct_ghidra	confirmed_static	calls.tsv
8007b680	8007b764	8007e3d0	direct_ghidra	confirmed_static	calls.tsv
8007b680	8007b76c	8007d29c	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b824	8007afa4	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b848	8007d2bc	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b864	80074a54	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b884	80074a54	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b88c	8007c484	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b8d0	8007b21c	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b924	8007afa4	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b944	8007d2bc	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b960	80074a54	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b980	80074a54	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b988	8007c484	direct_ghidra	confirmed_static	calls.tsv
8007b78c	8007b9cc	8007b21c	direct_ghidra	confirmed_static	calls.tsv
8007ba00	8007ba1c	8007ba34	direct_ghidra	confirmed_static	calls.tsv
8007ba34	8007bad0	8007eca8	direct_ghidra	confirmed_static	calls.tsv
8007ba34	8007bba8	8007afa4	direct_ghidra	confirmed_static	calls.tsv
8007ba34	8007bbe0	8007d2bc	direct_ghidra	confirmed_static	calls.tsv
8007ba34	8007bc0c	80074a54	direct_ghidra	confirmed_static	calls.tsv
8007ba34	8007bc2c	80074a54	direct_ghidra	confirmed_static	calls.tsv
8007ba34	8007bcb8	8007afa4	direct_ghidra	confirmed_static	calls.tsv
8007ba34	8007bcf0	8007d2bc	direct_ghidra	confirmed_static	calls.tsv
8007ba34	8007bd1c	80074a54	direct_ghidra	confirmed_static	calls.tsv
8007ba34	8007bd3c	80074a54	direct_ghidra	confirmed_static	calls.tsv
8007ba34	8007bd50	8007c484	direct_ghidra	confirmed_static	calls.tsv
8007ba34	8007bd94	8007b21c	direct_ghidra	confirmed_static	calls.tsv
8007bdd4	8007bdf0	8007e888	direct_ghidra	confirmed_static	calls.tsv
8007bdd4	8007bf98	8007d304	direct_ghidra	confirmed_static	calls.tsv
8007bfc4	8007bfd4	8007e8b8	direct_ghidra	confirmed_static	calls.tsv
8007bfc4	8007c03c	8007d304	direct_ghidra	confirmed_static	calls.tsv
8007c068	8007c078	8007c484	direct_ghidra	confirmed_static	calls.tsv
8007c068	8007c0a8	8007c484	direct_ghidra	confirmed_static	calls.tsv
8007c068	8007c0f0	8007c3d8	direct_ghidra	confirmed_static	calls.tsv
8007c10c	8007c144	8007b02c	direct_ghidra	confirmed_static	calls.tsv
8007c10c	8007c1a8	8007d304	direct_ghidra	confirmed_static	calls.tsv
8007c218	8007c220	8007a878	direct_ghidra	confirmed_static	calls.tsv
8007c218	8007c228	8007a73c	direct_ghidra	confirmed_static	calls.tsv
8007c218	8007c24c	8007c2b8	direct_ghidra	confirmed_static	calls.tsv
8007c218	8007c25c	8007d868	direct_ghidra	confirmed_static	calls.tsv
8007c218	8007c28c	8007499c	direct_ghidra	confirmed_static	calls.tsv
8007c2b8	8007c344	8007eb98	direct_ghidra	confirmed_static	calls.tsv
8007c398	8007c3a4	8007a668	direct_ghidra	confirmed_static	calls.tsv
8007c398	8007c3c0	8007499c	direct_ghidra	confirmed_static	calls.tsv
8007c3d8	8007c430	8007c548	direct_ghidra	confirmed_static	calls.tsv
8007c508	8007c530	8007c548	direct_ghidra	confirmed_static	calls.tsv
8007c548	8007c560	8007a668	direct_ghidra	confirmed_static	calls.tsv
8007c548	8007c580	8007d2bc	direct_ghidra	confirmed_static	calls.tsv
8007c548	8007c6d0	8007a1d4	direct_ghidra	confirmed_static	calls.tsv
8007c720	8007c74c	8007c9f0	direct_ghidra	confirmed_static	calls.tsv
8007c720	8007c7ec	8007c548	direct_ghidra	confirmed_static	calls.tsv
8007c720	8007c81c	8007c548	direct_ghidra	confirmed_static	calls.tsv
8007c720	8007c944	8007c548	direct_ghidra	confirmed_static	calls.tsv
8007c720	8007c9d8	8007c548	direct_ghidra	confirmed_static	calls.tsv
8007c9f0	8007c9f8	8007a668	direct_ghidra	confirmed_static	calls.tsv
8007c9f0	8007ca60	8007a1d4	direct_ghidra	confirmed_static	calls.tsv
8007ca78	8007ca98	8007d174	direct_ghidra	confirmed_static	calls.tsv
8007ca78	8007cb2c	8007cb88	direct_ghidra	confirmed_static	calls.tsv
8007ca78	8007cb3c	8007cd6c	direct_ghidra	confirmed_static	calls.tsv
8007ca78	8007cb4c	8007cff4	direct_ghidra	confirmed_static	calls.tsv
8007d0e0	8007d0f8	8007d174	direct_ghidra	confirmed_static	calls.tsv
8007d174	8007d20c	8007d304	direct_ghidra	confirmed_static	calls.tsv
8007d224	8007d238	8007a668	direct_ghidra	confirmed_static	calls.tsv
8007d358	8007d360	8007a5e0	direct_ghidra	confirmed_static	calls.tsv
8007d378	8007d3b8	8007e820	direct_ghidra	confirmed_static	calls.tsv
8007d378	8007d3e0	8007ed28	direct_ghidra	confirmed_static	calls.tsv
8007d378	8007d434	8007ba00	direct_ghidra	confirmed_static	calls.tsv
8007d378	8007d448	800746b8	direct_ghidra	confirmed_static	calls.tsv
8007d378	8007d470	8007ee38	direct_ghidra	confirmed_static	calls.tsv
8007d4a8	8007d4c4	8007e2e8	direct_ghidra	confirmed_static	calls.tsv
8007d4dc	8007d4f8	800746b8	direct_ghidra	confirmed_static	calls.tsv
8007d4dc	8007d534	8007ea88	direct_ghidra	confirmed_static	calls.tsv
8007d4dc	8007d544	8007d7cc	direct_ghidra	confirmed_static	calls.tsv
8007d4dc	8007d584	8007e968	direct_ghidra	confirmed_static	calls.tsv
8007d4dc	8007d5ac	800746b8	direct_ghidra	confirmed_static	calls.tsv
8007d4dc	8007d5e0	800746b8	direct_ghidra	confirmed_static	calls.tsv
8007d4dc	8007d600	8007d7cc	direct_ghidra	confirmed_static	calls.tsv
8007d654	8007d688	800746b8	direct_ghidra	confirmed_static	calls.tsv
8007d654	8007d6bc	800746b8	direct_ghidra	confirmed_static	calls.tsv
8007d654	8007d6dc	8007d7cc	direct_ghidra	confirmed_static	calls.tsv
8007d728	8007d73c	800746b8	direct_ghidra	confirmed_static	calls.tsv
8007d728	8007d764	8007d7cc	direct_ghidra	confirmed_static	calls.tsv
8007d728	8007d778	8007bfc4	direct_ghidra	confirmed_static	calls.tsv
8007d7ac	8007d7b4	8007d7cc	direct_ghidra	confirmed_static	calls.tsv
8007d7cc	8007d7ec	8007d224	direct_ghidra	confirmed_static	calls.tsv
8007d7cc	8007d7f4	8007af44	direct_ghidra	confirmed_static	calls.tsv
8007d7cc	8007d7fc	8007e830	direct_ghidra	confirmed_static	calls.tsv
8007d7cc	8007d804	8007d29c	direct_ghidra	confirmed_static	calls.tsv
8007d7cc	8007d810	8007c508	direct_ghidra	confirmed_static	calls.tsv
8007d7cc	8007d820	8007e928	direct_ghidra	confirmed_static	calls.tsv
8007d7cc	8007d848	8007ee38	direct_ghidra	confirmed_static	calls.tsv
8007d888	8007d8d0	8007ee38	direct_ghidra	confirmed_static	calls.tsv
8007d888	8007d8e0	8007edf8	direct_ghidra	confirmed_static	calls.tsv
8007d888	8007d900	8007ba00	direct_ghidra	confirmed_static	calls.tsv
8007d888	8007d910	8007ee38	direct_ghidra	confirmed_static	calls.tsv
8007d888	8007d918	8007edf8	direct_ghidra	confirmed_static	calls.tsv
8007d888	8007d93c	8007ba00	direct_ghidra	confirmed_static	calls.tsv
8007d95c	8007d964	80078c38	direct_ghidra	confirmed_static	calls.tsv
8007d988	8007d9b0	8007e908	direct_ghidra	confirmed_static	calls.tsv
8007d988	8007d9d0	8007dc88	direct_ghidra	confirmed_static	calls.tsv
8007d988	8007d9e0	8007e908	direct_ghidra	confirmed_static	calls.tsv
8007d988	8007da74	8007df4c	direct_ghidra	confirmed_static	calls.tsv
8007d988	8007dac0	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007d988	8007db00	8007dff0	direct_ghidra	confirmed_static	calls.tsv
8007d988	8007db28	80090cf8	direct_ghidra	confirmed_static	calls.tsv
8007d988	8007db58	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007d988	8007db90	8007dc68	direct_ghidra	confirmed_static	calls.tsv
8007d988	8007dbc0	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007d988	8007dc34	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007dc68	8007dc70	8008f988	direct_ghidra	confirmed_static	calls.tsv
8007dc88	8007dcbc	8007e28c	direct_ghidra	confirmed_static	calls.tsv
8007dc88	8007dcec	80090cf8	direct_ghidra	confirmed_static	calls.tsv
8007dc88	8007dd04	8008f988	direct_ghidra	confirmed_static	calls.tsv
8007dc88	8007dd2c	80090cf8	direct_ghidra	confirmed_static	calls.tsv
8007dc88	8007dd58	8007e28c	direct_ghidra	confirmed_static	calls.tsv
8007dc88	8007dd84	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007dc88	8007ddb0	80090cf8	direct_ghidra	confirmed_static	calls.tsv
8007dc88	8007de3c	8008f508	direct_ghidra	confirmed_static	calls.tsv
8007dc88	8007deac	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007dc88	8007df18	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007df4c	8007dfa0	8008f7f8	direct_ghidra	confirmed_static	calls.tsv
8007dff0	8007e050	8007e28c	direct_ghidra	confirmed_static	calls.tsv
8007dff0	8007e07c	80090cf8	direct_ghidra	confirmed_static	calls.tsv
8007dff0	8007e0a8	80090cf8	direct_ghidra	confirmed_static	calls.tsv
8007dff0	8007e0fc	8007eb98	direct_ghidra	confirmed_static	calls.tsv
8007dff0	8007e168	8008f508	direct_ghidra	confirmed_static	calls.tsv
8007dff0	8007e1d4	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007dff0	8007e258	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007e28c	8007e2a8	8007eb98	direct_ghidra	confirmed_static	calls.tsv
8007e28c	8007e2bc	8007d378	direct_ghidra	confirmed_static	calls.tsv
8007e28c	8007e2c4	8007d728	direct_ghidra	confirmed_static	calls.tsv
8007e2e8	8007e32c	8007edf8	direct_ghidra	confirmed_static	calls.tsv
8007e2e8	8007e33c	8007ee18	direct_ghidra	confirmed_static	calls.tsv
8007e36c	8007e394	8007edf8	direct_ghidra	confirmed_static	calls.tsv
8007e36c	8007e3a0	8007ee18	direct_ghidra	confirmed_static	calls.tsv
8007e36c	8007e3b4	8007b78c	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e418	8007c4bc	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e420	8007eca8	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e43c	8007c4ac	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e450	8007ee38	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e460	8007e968	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e468	8007ee38	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e470	8007eca8	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e56c	8007edf8	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e580	8007edf8	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e58c	8007ee18	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e5bc	8007c058	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e614	8007e778	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e650	8007edf8	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e660	8007ee18	direct_ghidra	confirmed_static	calls.tsv
8007e3e4	8007e674	8007b78c	direct_ghidra	confirmed_static	calls.tsv
8007e6c0	8007e708	8007c058	direct_ghidra	confirmed_static	calls.tsv
8007e6c0	8007e718	8007e778	direct_ghidra	confirmed_static	calls.tsv
8007e6c0	8007e72c	8007edf8	direct_ghidra	confirmed_static	calls.tsv
8007e6c0	8007e738	8007ee18	direct_ghidra	confirmed_static	calls.tsv
8007e778	8007e788	8007edf8	direct_ghidra	confirmed_static	calls.tsv
8007e778	8007e790	8007c4bc	direct_ghidra	confirmed_static	calls.tsv
8007e778	8007e798	8007eca8	direct_ghidra	confirmed_static	calls.tsv
8007e778	8007e7a4	8007c4ac	direct_ghidra	confirmed_static	calls.tsv
8007e778	8007e7ac	8007c4bc	direct_ghidra	confirmed_static	calls.tsv
8007e778	8007e7b4	8007c4d8	direct_ghidra	confirmed_static	calls.tsv
8007e778	8007e7d4	8007ba00	direct_ghidra	confirmed_static	calls.tsv
8007e7f0	8007e808	8007edf8	direct_ghidra	confirmed_static	calls.tsv
8007e830	8007e858	8007edf8	direct_ghidra	confirmed_static	calls.tsv
8007e830	8007e864	8007ee18	direct_ghidra	confirmed_static	calls.tsv
8007e888	8007e894	80079c8c	direct_ghidra	confirmed_static	calls.tsv
8007e8b8	8007e8c4	80079f0c	direct_ghidra	confirmed_static	calls.tsv
8007e8e8	8007e8f0	8007c398	direct_ghidra	confirmed_static	calls.tsv
8007e908	8007e910	8007c4f8	direct_ghidra	confirmed_static	calls.tsv
8007e928	8007e930	8007d224	direct_ghidra	confirmed_static	calls.tsv
8007e928	8007e938	8007af44	direct_ghidra	confirmed_static	calls.tsv
8007e928	8007e940	8007e36c	direct_ghidra	confirmed_static	calls.tsv
8007e928	8007e948	8007d29c	direct_ghidra	confirmed_static	calls.tsv
8007e968	8007e970	8007e988	direct_ghidra	confirmed_static	calls.tsv
8007ea88	8007ea90	8007eaa8	direct_ghidra	confirmed_static	calls.tsv
8007ed28	8007ed3c	8007c4bc	direct_ghidra	confirmed_static	calls.tsv
8007ed28	8007ed4c	8007c4bc	direct_ghidra	confirmed_static	calls.tsv
8007ed88	8007eda4	8007b78c	direct_ghidra	confirmed_static	calls.tsv
8007ed88	8007edc0	8007bdd4	direct_ghidra	confirmed_static	calls.tsv
8007ee38	8007ee44	80074938	direct_ghidra	confirmed_static	calls.tsv
8007eea8	8007eed4	80082b78	direct_ghidra	confirmed_static	calls.tsv
8007eea8	8007ef04	80082a18	direct_ghidra	confirmed_static	calls.tsv
8007eea8	8007ef28	8008f548	direct_ghidra	confirmed_static	calls.tsv
8007ef48	8007f018	80082f48	direct_ghidra	confirmed_static	calls.tsv
8007ef48	8007f040	80082f28	direct_ghidra	confirmed_static	calls.tsv
8007ef48	8007f0c0	80082da8	direct_ghidra	confirmed_static	calls.tsv
8007ef48	8007f188	80082f08	direct_ghidra	confirmed_static	calls.tsv
8007f204	8007f2e4	80082d88	direct_ghidra	confirmed_static	calls.tsv
8007f204	8007f41c	80082d48	direct_ghidra	confirmed_static	calls.tsv
8007f204	8007f4a4	80082d48	direct_ghidra	confirmed_static	calls.tsv
8007f204	8007f4d8	80080258	direct_ghidra	confirmed_static	calls.tsv
8007f520	8007f7f8	8008f948	direct_ghidra	confirmed_static	calls.tsv
8007f8e8	8007f948	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007f8e8	8007f960	800827c0	direct_ghidra	confirmed_static	calls.tsv
8007f8e8	8007f968	800748d8	direct_ghidra	confirmed_static	calls.tsv
8007f8e8	8007f980	800827e8	direct_ghidra	confirmed_static	calls.tsv
8007f8e8	8007f988	80081ef0	direct_ghidra	confirmed_static	calls.tsv
8007f8e8	8007f9d4	800827c0	direct_ghidra	confirmed_static	calls.tsv
8007f8e8	8007f9e4	800827c0	direct_ghidra	confirmed_static	calls.tsv
8007f8e8	8007fa24	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007f8e8	8007fa40	80081ef0	direct_ghidra	confirmed_static	calls.tsv
8007fa5c	8007fa9c	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007fab8	8007fafc	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007fab8	8007fb28	80081ef0	direct_ghidra	confirmed_static	calls.tsv
8007fab8	8007fb38	80074938	direct_ghidra	confirmed_static	calls.tsv
8007fb6c	8007fba8	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007fbcc	8007fc0c	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007fbcc	8007fc20	800827c0	direct_ghidra	confirmed_static	calls.tsv
8007fbcc	8007fc48	800818e8	direct_ghidra	confirmed_static	calls.tsv
8007fc64	8007fc98	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007fc64	8007fcb4	8008202c	direct_ghidra	confirmed_static	calls.tsv
8007fccc	8007fda8	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007fccc	8007fdd0	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8007fde8	8007fe18	8007fccc	direct_ghidra	confirmed_static	calls.tsv
8007fde8	8007fe54	800819e0	direct_ghidra	confirmed_static	calls.tsv
8007fe78	8007fea8	8007fccc	direct_ghidra	confirmed_static	calls.tsv
8007fe78	8007feec	800819e0	direct_ghidra	confirmed_static	calls.tsv
8007ff10	8007ff30	8007fccc	direct_ghidra	confirmed_static	calls.tsv
8007ff10	8007ff54	800819e0	direct_ghidra	confirmed_static	calls.tsv
8007ff70	8007ff90	8007fccc	direct_ghidra	confirmed_static	calls.tsv
8007ff70	8007ffb4	800819e0	direct_ghidra	confirmed_static	calls.tsv
8007ffd0	8007fff8	8007fccc	direct_ghidra	confirmed_static	calls.tsv
8007ffd0	80080068	800819e0	direct_ghidra	confirmed_static	calls.tsv
80080150	80080190	8008fa78	direct_ghidra	confirmed_static	calls.tsv
80080150	800801ac	8008111c	direct_ghidra	confirmed_static	calls.tsv
800801fc	80080220	8008202c	direct_ghidra	confirmed_static	calls.tsv
800801fc	8008023c	80081904	direct_ghidra	confirmed_static	calls.tsv
80080258	8008028c	8008fa78	direct_ghidra	confirmed_static	calls.tsv
80080258	800802b0	800819e0	direct_ghidra	confirmed_static	calls.tsv
800802c8	8008030c	8008fa78	direct_ghidra	confirmed_static	calls.tsv
800802c8	8008031c	80080ca8	direct_ghidra	confirmed_static	calls.tsv
800802c8	80080354	800819e0	direct_ghidra	confirmed_static	calls.tsv
800802c8	80080364	8008f508	direct_ghidra	confirmed_static	calls.tsv
80080388	800803d8	8008fa78	direct_ghidra	confirmed_static	calls.tsv
80080388	800803e8	80080ca8	direct_ghidra	confirmed_static	calls.tsv
80080388	8008042c	800819e0	direct_ghidra	confirmed_static	calls.tsv
80080388	8008043c	8008f508	direct_ghidra	confirmed_static	calls.tsv
80080460	80080478	8008f508	direct_ghidra	confirmed_static	calls.tsv
80080494	800804dc	8008fa78	direct_ghidra	confirmed_static	calls.tsv
80080494	80080510	800818e8	direct_ghidra	confirmed_static	calls.tsv
80080494	8008058c	800753bc	direct_ghidra	confirmed_static	calls.tsv
80080494	80080668	800818e8	direct_ghidra	confirmed_static	calls.tsv
80080494	800806f0	800753bc	direct_ghidra	confirmed_static	calls.tsv
80080494	80080928	800818e8	direct_ghidra	confirmed_static	calls.tsv
80080494	80080954	800818e8	direct_ghidra	confirmed_static	calls.tsv
80080494	80080968	8008f508	direct_ghidra	confirmed_static	calls.tsv
8008098c	800809a4	8008f508	direct_ghidra	confirmed_static	calls.tsv
800809c0	800809d8	80081104	direct_ghidra	confirmed_static	calls.tsv
800809f0	80080a18	80080f38	direct_ghidra	confirmed_static	calls.tsv
800809f0	80080a50	80080fd0	direct_ghidra	confirmed_static	calls.tsv
80080a70	80080a90	80081068	direct_ghidra	confirmed_static	calls.tsv
80080ab0	80080ad0	80080f38	direct_ghidra	confirmed_static	calls.tsv
80080ab0	80080b08	80080fd0	direct_ghidra	confirmed_static	calls.tsv
80080ab0	80080b1c	80081068	direct_ghidra	confirmed_static	calls.tsv
80080ab0	80080b34	80080f18	direct_ghidra	confirmed_static	calls.tsv
80080ab0	80080b40	80081084	direct_ghidra	confirmed_static	calls.tsv
80080ca8	80080cc8	80080f38	direct_ghidra	confirmed_static	calls.tsv
80080ca8	80080d00	80080fd0	direct_ghidra	confirmed_static	calls.tsv
80080ca8	80080d14	80081068	direct_ghidra	confirmed_static	calls.tsv
80080ca8	80080d2c	80080f18	direct_ghidra	confirmed_static	calls.tsv
80080ca8	80080d38	80081084	direct_ghidra	confirmed_static	calls.tsv
8008111c	8008118c	80082168	direct_ghidra	confirmed_static	calls.tsv
8008111c	800811b8	8008219c	direct_ghidra	confirmed_static	calls.tsv
800811fc	8008135c	8008198c	direct_ghidra	confirmed_static	calls.tsv
800811fc	8008136c	8008198c	direct_ghidra	confirmed_static	calls.tsv
800811fc	80081380	8008198c	direct_ghidra	confirmed_static	calls.tsv
800811fc	80081408	80081944	direct_ghidra	confirmed_static	calls.tsv
8008142c	80081450	80082168	direct_ghidra	confirmed_static	calls.tsv
8008142c	80081538	8008219c	direct_ghidra	confirmed_static	calls.tsv
80081668	80081688	80082168	direct_ghidra	confirmed_static	calls.tsv
80081668	8008176c	8008219c	direct_ghidra	confirmed_static	calls.tsv
80081668	80081818	8008219c	direct_ghidra	confirmed_static	calls.tsv
800819bc	800819c8	800819e0	direct_ghidra	confirmed_static	calls.tsv
800819e0	80081a04	80082168	direct_ghidra	confirmed_static	calls.tsv
800819e0	80081a14	8008219c	direct_ghidra	confirmed_static	calls.tsv
800819e0	80081a24	80081c90	direct_ghidra	confirmed_static	calls.tsv
800819e0	80081a4c	80074a54	direct_ghidra	confirmed_static	calls.tsv
800819e0	80081af4	80074a54	direct_ghidra	confirmed_static	calls.tsv
800819e0	80081b0c	80074938	direct_ghidra	confirmed_static	calls.tsv
800819e0	80081c48	80074a54	direct_ghidra	confirmed_static	calls.tsv
800819e0	80081c50	80081c90	direct_ghidra	confirmed_static	calls.tsv
80081c90	80081cbc	80074a54	direct_ghidra	confirmed_static	calls.tsv
80081c90	80081d3c	80074938	direct_ghidra	confirmed_static	calls.tsv
80081c90	80081e48	80074a54	direct_ghidra	confirmed_static	calls.tsv
80081ef0	80081f00	80074a54	direct_ghidra	confirmed_static	calls.tsv
80081ef0	80081f9c	800827c0	direct_ghidra	confirmed_static	calls.tsv
80081ef0	80082000	80074a54	direct_ghidra	confirmed_static	calls.tsv
80081ef0	80082014	800822e0	direct_ghidra	confirmed_static	calls.tsv
8008202c	8008203c	80082168	direct_ghidra	confirmed_static	calls.tsv
8008202c	8008204c	80081c90	direct_ghidra	confirmed_static	calls.tsv
8008202c	80082054	8008219c	direct_ghidra	confirmed_static	calls.tsv
8008202c	80082088	8008219c	direct_ghidra	confirmed_static	calls.tsv
8008202c	80082104	80081c90	direct_ghidra	confirmed_static	calls.tsv
80082168	80082170	800746b8	direct_ghidra	confirmed_static	calls.tsv
8008219c	800821a4	800746b8	direct_ghidra	confirmed_static	calls.tsv
8008219c	80082238	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8008219c	80082240	80074a54	direct_ghidra	confirmed_static	calls.tsv
8008219c	800822bc	80074a54	direct_ghidra	confirmed_static	calls.tsv
80082380	800823a0	8007fccc	direct_ghidra	confirmed_static	calls.tsv
80082380	800823a8	800746b8	direct_ghidra	confirmed_static	calls.tsv
80082380	800823d8	8008219c	direct_ghidra	confirmed_static	calls.tsv
80082380	80082430	80074938	direct_ghidra	confirmed_static	calls.tsv
80082380	8008244c	8008142c	direct_ghidra	confirmed_static	calls.tsv
8008246c	8008248c	8007fccc	direct_ghidra	confirmed_static	calls.tsv
8008246c	80082494	800746b8	direct_ghidra	confirmed_static	calls.tsv
8008246c	800824c4	8008219c	direct_ghidra	confirmed_static	calls.tsv
8008246c	8008251c	80074938	direct_ghidra	confirmed_static	calls.tsv
8008246c	80082538	80081668	direct_ghidra	confirmed_static	calls.tsv
80082558	80082580	8007fccc	direct_ghidra	confirmed_static	calls.tsv
80082558	80082588	800746b8	direct_ghidra	confirmed_static	calls.tsv
80082558	800825b8	8008219c	direct_ghidra	confirmed_static	calls.tsv
80082558	80082610	80074938	direct_ghidra	confirmed_static	calls.tsv
80082558	80082678	80081944	direct_ghidra	confirmed_static	calls.tsv
80082798	800827a8	80074938	direct_ghidra	confirmed_static	calls.tsv
800828ec	80082900	80082798	direct_ghidra	confirmed_static	calls.tsv
80082a18	80082ac4	8007ff10	direct_ghidra	confirmed_static	calls.tsv
80082a18	80082ad8	80082ce8	direct_ghidra	confirmed_static	calls.tsv
80082b08	80082b40	8007ff10	direct_ghidra	confirmed_static	calls.tsv
80082b08	80082b4c	80082d28	direct_ghidra	confirmed_static	calls.tsv
80082b78	80082bb0	8007ff10	direct_ghidra	confirmed_static	calls.tsv
80082b78	80082bbc	80082d28	direct_ghidra	confirmed_static	calls.tsv
80082be8	80082c14	800753bc	direct_ghidra	confirmed_static	calls.tsv
80082ff8	80083010	8008305c	direct_ghidra	confirmed_static	calls.tsv
8008305c	80083098	8007fb5c	direct_ghidra	confirmed_static	calls.tsv
8008305c	800830b4	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8008305c	800830bc	8007fb5c	direct_ghidra	confirmed_static	calls.tsv
8008305c	800830d4	8008fa78	direct_ghidra	confirmed_static	calls.tsv
8008305c	800830dc	8007fb5c	direct_ghidra	confirmed_static	calls.tsv
8008305c	800830f4	8008fa78	direct_ghidra	confirmed_static	calls.tsv
80083178	8008331c	80085e58	direct_ghidra	confirmed_static	calls.tsv
80083178	80083330	80085f18	direct_ghidra	confirmed_static	calls.tsv
80083178	800836bc	800839c8	direct_ghidra	confirmed_static	calls.tsv
80083178	80083878	800839c8	direct_ghidra	confirmed_static	calls.tsv
800839c8	800839e0	80083a08	direct_ghidra	confirmed_static	calls.tsv
800839c8	800839f0	80083ccc	direct_ghidra	confirmed_static	calls.tsv
80083a08	80083b80	80087518	direct_ghidra	confirmed_static	calls.tsv
80083a08	80083bd0	80087518	direct_ghidra	confirmed_static	calls.tsv
80083a08	80083c20	80087518	direct_ghidra	confirmed_static	calls.tsv
80083a08	80083c68	80087518	direct_ghidra	confirmed_static	calls.tsv
80083f38	80083ff0	80084018	direct_ghidra	confirmed_static	calls.tsv
80084018	80084058	8008fa78	direct_ghidra	confirmed_static	calls.tsv
800840b8	800841a0	80084018	direct_ghidra	confirmed_static	calls.tsv
800841c8	80084280	80084018	direct_ghidra	confirmed_static	calls.tsv
800842a8	8008444c	80084018	direct_ghidra	confirmed_static	calls.tsv
80084478	800846ac	80087cb8	direct_ghidra	confirmed_static	calls.tsv
80084478	800846dc	800875f8	direct_ghidra	confirmed_static	calls.tsv
80084478	800846f4	800877e8	direct_ghidra	confirmed_static	calls.tsv
80084478	80084704	800875c8	direct_ghidra	confirmed_static	calls.tsv
80084478	8008470c	80087738	direct_ghidra	confirmed_static	calls.tsv
80084478	80084714	800877c8	direct_ghidra	confirmed_static	calls.tsv
80084478	800847b8	80087958	direct_ghidra	confirmed_static	calls.tsv
80084478	8008493c	80084018	direct_ghidra	confirmed_static	calls.tsv
80084af8	80084d28	80084018	direct_ghidra	confirmed_static	calls.tsv
